刘剑波主编,20713092, /2009-11-01,¥32.50, 二维动漫制作技法,东南大学出版社,https://product.dangdang.com/20713092.html
(美)麦克劳德,11739003130, /2010-06-01,¥96.49, 世界动漫经典教程 (美)麦克劳德 人民邮电出版社【正版】,人民邮电出版社,https://product.dangdang.com/11739003130.html
 ,11789823165,2012-05-01,¥27.51, 世界动漫经典教程 美国漫画专业技法 [美]Stan、Jo,人民邮电出版社,https://product.dangdang.com/11789823165.html
帅神著,11577016057, /2021-01-01,¥12.60, 节水动漫教育与水资源管理 帅神著 浙江工商大学出版社 【新华书店正版图书书籍】,浙江工商大学出版社,https://product.dangdang.com/11577016057.html
C·C动漫社,11754059152, /2013-05-01,¥17.34, 超级动漫大图鉴 角色篇 【正版图书】,中国青年出版社,https://product.dangdang.com/11754059152.html
萌心漫坊,11776157045, /2014-06-01,¥55.68, 超级动漫大图鉴 奇幻造型篇 （技法讲解图鉴素材） 【正版】,中国青年出版社,https://product.dangdang.com/11776157045.html
萌心漫坊,11754103152, /2014-06-01,¥55.47, 超级动漫大图鉴 奇幻造型篇 （技法讲解图鉴素材） 【正版书籍】,中国青年出版社,https://product.dangdang.com/11754103152.html
柄泽功,11714860173, /2024-03-08,¥100.00, 【正版】游戏动漫角色动作设定集 插画师漫画家动画人参考绘画入门书籍 柄泽功审定女子格斗游戏动漫资料集 漫画动态角色设计,人民邮电出版社,https://product.dangdang.com/11714860173.html
両角潤香,11001413070, /2018-01-22,¥85.10, 【预售】动漫奇幻人物数据集 両角润香 中文艺术设定集 港台原版图书籍台版正版进口繁体中文,楓書坊,https://product.dangdang.com/11001413070.html
"李洪宇,丁文慧,禤圆华 主编",1038007666, /2016-04-01,¥30.40, 动漫作品制作 电子工业出版社,电子工业出版社,https://product.dangdang.com/1038007666.html
陈伟,1412360603, /2008-03-01,¥31.20, 动漫色彩构成(动画专业系列教材) 陈伟 著作,清华大学出版社,https://product.dangdang.com/1412360603.html
编者:余春娜//孔中,11129536107, /2016-01-01,¥36.75, 动漫产业分析与衍生品开发(普通高等教育动画类专业十二五规划教材),清华大学,https://product.dangdang.com/11129536107.html
"姚桂萍,贾建民 编著",1043430157, /2017-07-01,¥53.30, 动漫影视作品赏析 清华大学出版社,清华大学出版社,https://product.dangdang.com/1043430157.html
"姚桂萍,贾建民 编著",1421520103, /2017-07-01,¥48.20," 动漫影视作品赏析 姚桂萍,贾建民 编著",清华大学出版社,https://product.dangdang.com/1421520103.html
林郦 编,1220239006, /2011-11-01,¥23.20, 大学动漫英语(上册) 林郦 编,对外经济贸易大学出版社,https://product.dangdang.com/1220239006.html
(日)鸟羽雨//猫枯丽//米卡皮卡早|译者:联合优创...,1237326915, /2018-08-01,¥31.96, 优动漫PAINT(决定成为插画师),北京美术摄影,https://product.dangdang.com/1237326915.html
编者:帅神|责编:张晶晶,1829459040, /2021-01-01,¥23.51, 节水动漫教育与水资源管理,浙江工商大学,https://product.dangdang.com/1829459040.html
林骊 编,1224682406, /2011-11-01,¥24.10, 大学动漫英语(下册) 林骊 编,对外经济贸易大学出版社,https://product.dangdang.com/1224682406.html
（英国）3dtotal Publishing（3dtotal出版...,11186628024, /2022-06-01,¥37.51, 游戏动漫超级女英雄造型设计技法,电子工业,https://product.dangdang.com/11186628024.html
林郦 编,1224682306, /2011-11-01,¥11.20, 大学动漫英语(下册)辅导用书 林郦 编,对外经济贸易大学出版社,https://product.dangdang.com/1224682306.html
C·C动漫社 编著,11739062010, /2012-07-01,¥34.36, 超级动漫大图鉴--Q版篇 C·C动漫社 编著 中国青年出版社【正版】,中国青年出版社,https://product.dangdang.com/11739062010.html
"(日) 少年星期天编辑部 编,张敏 译",11750782061, /2016-09-01,¥31.55," 优动漫PAINT漫画技法基础入门 (日) 少年星期天辑部 ,张敏 中国青年出版社【正.版】",中国青年出版社,https://product.dangdang.com/11750782061.html
京鼎动漫,11170631747, /2022-02-01,¥14.90, 大中华寻宝记神兽发电站1 大中华寻宝系列书5-6-8-10-12岁小学生科普百科漫画书世界中国恐龙新疆海南秦朝内蒙古寻宝,二十一世纪出版社集团,https://product.dangdang.com/11170631747.html
哒哒猫、琳雅艺术工作室编绘,29544897, /2023-01-01,¥125.60, 墨点美术 漫画临摹素材集3册装 新手入门超全漫画素材书集临摹集动漫人物教材书, ,https://product.dangdang.com/29544897.html
京鼎动漫,1805167202, ,¥17.30, 恐龙世界寻宝记1大中华寻宝记系列全套自营同款漫画书7-10岁漫画书11-14岁三四年级课外阅读书推荐五六年级课外阅读推荐,二十一世纪出版社,https://product.dangdang.com/1805167202.html
飞乐鸟,11753244742, /2010-06-01,¥6.21, 超级动漫秀 漫画素描综合宝典 【正版图书】,中国青年出版社,https://product.dangdang.com/11753244742.html
编者:赵建峰//王淑英//李娜,1355508267, /2017-08-01,¥13.10, 三维动漫项目实例--Maya(计算机类高职高专十三五规划教材),西安电子科大,https://product.dangdang.com/1355508267.html
编者:赵建峰//王淑英//李娜,1035145579, /2017-08-01,¥12.95, 三维动漫项目实例--Maya(计算机类高职高专十三五规划教材),西安电子科大,https://product.dangdang.com/1035145579.html
编者:赵建峰//王淑英//李娜,1085737569, /2017-08-01,¥12.74, 三维动漫项目实例--Maya(计算机类高职高专十三五规划教材),西安电子科大,https://product.dangdang.com/1085737569.html
C?C动漫社,11759071089, /2013-07-01,¥15.07, 超级动漫大图鉴:美少女篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11759071089.html
熊亮等 著,11757560089, /2013-07-01,¥36.02, 中国动漫：百位插画师黑白作品精选【正版书籍】,上海动画大王文化传媒有限公司，上海人民美术出版社,https://product.dangdang.com/11757560089.html
[日]增田弘道 李希望 译,11763528142, /2012-07-01,¥13.80, 日本动漫产业的商业运作模式 [日]增田弘道 李希,龙门书局,https://product.dangdang.com/11763528142.html
"李连璧,周祥 主编",11181621080, /2016-09-01,¥20.00, 动漫后期合成与编辑 清华大学出版社,清华大学出版社,https://product.dangdang.com/11181621080.html
姚桂萍 贾建民,25122683, /2017-07-01,¥50.60, 动漫影视作品赏析,清华大学出版社,https://product.dangdang.com/25122683.html
周宗凯 编著,1440595703, /2008-12-12,¥26.10, 动漫角色设计 周宗凯 编著 著作,西南师范大学出版社,https://product.dangdang.com/1440595703.html
编者:陈爱玲//陈希玲//宋书魁//崔淼//陈立博等|总主编:孙...,1765530636, /2015-11-01,¥17.55, 影视动漫衍生产品设计(十三五全国高校动漫游戏专业骨干课程权威教材),海洋,https://product.dangdang.com/1765530636.html
羽奕,29497581, /2022-09-01,¥59.80, 三国演义漫画有声书 中国四大名著动漫发声绘本3-6岁儿童点读书,北京时代华文书局,https://product.dangdang.com/29497581.html
哔梦,11264367267, /2022-10-01,¥21.00, 【赠明信片+书签】时光代理人3 哔梦著 高口碑动漫抓帧漫画 根据《时光代理人》动画剧集画面制作而成 B站悬疑推理动漫漫画,花山文艺出版社,https://product.dangdang.com/11264367267.html
华强方特(深圳)动漫有限公司,26910232, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 捕鱼小能手,南京大学出版社,https://product.dangdang.com/26910232.html
哔梦,11264362687, /2022-10-01,¥21.00, 【赠明信片+书签】时光代理人2 哔梦著 高口碑动漫抓帧漫画 根据《时光代理人》动画剧集画面制作而成 B站悬疑推理动漫漫画,花山文艺出版社,https://product.dangdang.com/11264362687.html
王建华,1267363861, /2015-12-01,¥47.60, 中外动漫史 高等院校动画专业核心系列教材,中国建筑工业出版社,https://product.dangdang.com/1267363861.html
C·C动漫社,11750964312, /2011-01-01,¥11.36, 超级动漫大图鉴1 综合篇 【正版】,中国青年出版社,https://product.dangdang.com/11750964312.html
华强方特(深圳)动漫有限公司,26910243, /2019-01-01,¥4.90, 做优秀的自己熊出没之探险日记自然拼音认读图画故事书 梦幻水晶河,南京大学出版社,https://product.dangdang.com/26910243.html
国开童媒 著，国开童媒（北京）文化传播有限公司 编,29506650, /2023-02-01,¥159.60, 捷德奥特曼正义的战士英雄连环画（套装10册）大开本儿童绘本漫画奥特曼连环画 日本卡通动漫,国家开放大学出版社,https://product.dangdang.com/29506650.html
佚名,11736278517, /2022-06-01,¥42.93," 【新华书店总店自营】儿童动漫衍生产品设计,电子工业出版社",电子工业出版社,https://product.dangdang.com/11736278517.html
英国3DTotal.com公司 著,29604523, /2023-08-01,¥485.50, 幻想速写系列（套装4册）：角色篇+怪兽篇+动漫篇+故事篇,中国青年出版社,https://product.dangdang.com/29604523.html
华强方特(深圳)动漫有限公司,26910231, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 白桦林奇遇,南京大学出版社,https://product.dangdang.com/26910231.html
"(美)哈特(Hart,C) 著,王毅 译",11740451180, /2009-01-01,¥26.82," 简明动漫解剖教程-怎样绘制流线型的动漫形象 (美)哈特(Hart,C) 著,王毅 译 上海人民美术出版社 (美)哈特(H",上海人民美术出版社,https://product.dangdang.com/11740451180.html
谭爱娣,1206400337, /2014-11-01,¥27.30, 影视动漫典型实例教程/谭爱娣 机械工业出版社,机械工业出版社,https://product.dangdang.com/1206400337.html
谭爱娣,1620604011, /2014-11-01,¥14.00, 全新正版图书 影视动漫典型实例教程（职业教育计算机专业改革创新示范教材） 谭爱娣 机械工业出版社 97871114779,机械工业出版社,https://product.dangdang.com/1620604011.html
谭爱娣,1382292903, /2014-11-01,¥24.50, 影视动漫典型实例教程/谭爱娣 谭爱娣 著作,机械工业出版社,https://product.dangdang.com/1382292903.html
谭爱娣 主编,23601668, /2014-11-01,¥26.10, 影视动漫典型实例教程（职业教育计算机专业改革创新示范教材）,机械工业出版社,https://product.dangdang.com/23601668.html
哒哒猫,11772471040, /2018-01-01,¥8.82, 燃烧动漫魂漫画素描基础教程 综合篇 哒哒猫,中国水利水电出版社,https://product.dangdang.com/11772471040.html
王嵩,20309813, /2008-07-01,¥14.20, 要你好画－动漫教室：角色塑造,福建美术出版社,https://product.dangdang.com/20309813.html
王嵩 著,20309799, /2008-06-01,¥14.20, 要你好画－动漫教室：分镜原理,福建美术出版社,https://product.dangdang.com/20309799.html
王嵩 著,20309796, /2008-06-01,¥12.00, 要你好画－动漫教室：表情表现,福建美术出版社,https://product.dangdang.com/20309796.html
王嵩 著,20309797, /2008-06-01,¥14.20, 要你好画－动漫教室：服装资料,福建美术出版社,https://product.dangdang.com/20309797.html
(日)室井康雄,11748148091, /2021-08-01,¥35.15," 【新华书店自营店】日本动漫人物描摹拓展训练,电子工业出版社",电子工业出版社,https://product.dangdang.com/11748148091.html
衍生动漫,11725593691, /2019-01-01,¥84.84," 【新华书店自营】草本家族儿童健康饮食与草本认知故事书(8册),天地出版社",天地出版社,https://product.dangdang.com/11725593691.html
衍生动漫 著 七彩童年 编,11704000791, /2019-01-01,¥5.36," 【新华书店自营】仙人掌冷饮/草本家族 儿童健康饮食与草本认知故事书,天地出版社",天地出版社,https://product.dangdang.com/11704000791.html
衍生动漫 著 七彩童年 编,11703649191, /2019-01-01,¥6.21," 【新华书店自营】懒懒的人参娃娃/草本家族 儿童健康成长好习惯漫画书,天地出版社",天地出版社,https://product.dangdang.com/11703649191.html
达力动漫,11703521241, /2019-05-01,¥6.21," 【新华书店自营】混沌交锋,天地出版社",天地出版社,https://product.dangdang.com/11703521241.html
哒哒猫,11762092073, /2018-01-01,¥9.43, 燃烧动漫魂漫画素描基础教程 综合篇 哒哒猫,中国水利水电出版社,https://product.dangdang.com/11762092073.html
"陈奇佳,宋晖 主编",11761937039, /2009-10-01,¥30.10, 日本动漫影响力调查报告【正版书籍】,人民出版社,https://product.dangdang.com/11761937039.html
王建华编著 著,11440636030, /2023-05-26,¥38.10, 中外动漫史/高等院校动画专业核心系列教材 中国建筑工业出版社,中国建筑工业出版社,https://product.dangdang.com/11440636030.html
宋晖 陈奇佳,11770119120, /2009-01-01,¥30.84, 日本动漫影响力调查报告 宋晖 陈奇佳 【正版图书】,人民出版社,https://product.dangdang.com/11770119120.html
(美)Scott McCloud,11732520029, /2012-05-01,¥161.02, 世界动漫经典教程 [美]Scott McCloud (美)Scott McCloud 人民邮电出版社【.正版】,人民邮电出版社,https://product.dangdang.com/11732520029.html
林郦 编,1189489937, /2011-11-01,¥19.20, 大学动漫英语(上册) 对外经济贸易大学出版社,对外经济贸易大学出版社,https://product.dangdang.com/1189489937.html
"斯科特·麦克劳德, 张明",11737396140, /2015-02-01,¥117.24," 世界动漫经典教程:制造漫画 斯科特·麦克劳德, 张明 人民邮电出版社【正版.】",人民邮电出版社,https://product.dangdang.com/11737396140.html
佚名,11726696166, /2021-06-01,¥58.89," 【新华书店总店旗舰店】游戏动漫人体结构造型手绘技法(第2版),人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11726696166.html
佚名,11740282007, /2021-12-01,¥27.74," 【新华书店总店自营】拟人动漫人物角色设定技法 万物皆有灵,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11740282007.html
佚名,11740681031, /2021-12-01,¥28.64," 【新华书店自营】拟人动漫人物角色设定技法 万物皆有灵,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11740681031.html
哒哒猫,11410106034, /2023-04-01,¥24.44, 动态集 二次元动漫人体素材 单人篇 动漫人体结构动态临摹练习册漫画人物绘画形体构造临摹画册漫,人民邮电,https://product.dangdang.com/11410106034.html
京鼎动漫,1785416797, ,¥85.40, 【领券减20元】恐龙世界寻宝记1-2-3闪电幻兽+神奇陨石+黑水晶柱全套3册恐龙世界寻宝记科普知识书籍漫画书大中华寻宝记,二十一世纪出版社集团,https://product.dangdang.com/1785416797.html
王建华编著 著,11444375029, /2023-05-26,¥38.10, 中外动漫史/高等院校动画专业核心系列教材 王建华编著 著,中国建筑工业出版社,https://product.dangdang.com/11444375029.html
王斌,23961245, /2016-04-01,¥33.30, 影视动漫特效合成——After Effects CS5.5,科学出版社,https://product.dangdang.com/23961245.html
肖玮春?(设计师)?编著,1791132371, /2016-01-01,¥136.80, 游戏动漫人体结构造型 插画师之路人物角色设计与场景插画手绘技法 2册 动漫手绘基础知识书 零基础学铅笔素描速写基础教程图,?人民邮电出版社,https://product.dangdang.com/1791132371.html
(美)Scott McCloud,11751243131, /2012-05-01,¥161.02, 世界动漫经典教程 [美]Scott McCloud (美)Scott McCloud 人民邮电出版社【正.版】,人民邮电出版社,https://product.dangdang.com/11751243131.html
(日)增田弘道著;李希望译,23937597, /2012-07-01,¥66.00, 【按需印刷】-日本动漫产业的商业运作模式,龙门书局,https://product.dangdang.com/23937597.html
南京优漫动漫设计工作室,11577038087, /2009-09-01,¥0.90, 马兰花(下) 南京优漫动漫设计工作室 江苏凤凰少年儿童出版社 【新华书店正版图书书籍】,江苏凤凰少年儿童出版社,https://product.dangdang.com/11577038087.html
 ,11534446076, /2023-09-08,¥132.00, 游戏动漫人体结构造型手绘技法 彩印 游戏角色动漫手绘技巧 肖玮春 刘昊 动漫人体结构基础教学,人民邮电出版社,https://product.dangdang.com/11534446076.html
 ,11745403158, /2006-01-01,¥21.60, 中国动漫百宝书——新干线5周年纪念,长春电影制片厂银声音像出版社,https://product.dangdang.com/11745403158.html
京鼎动漫,1821142750, ,¥12.40, 寻宝记神兽发电站5寻宝系列+科普漫画大中华寻宝记系列,二十一世纪出版社集团有限公司,https://product.dangdang.com/1821142750.html
C·C动漫社,11759056389, /2011-12-01,¥17.36, 超级动漫大图鉴1:综合篇【正版】,中国青年出版社,https://product.dangdang.com/11759056389.html
肖玮春、刘昊,11752823112, /2016-08-01,¥14.53, 游戏动漫人体结构造型手绘技法 【正版书籍】,人民邮电出版社,https://product.dangdang.com/11752823112.html
C·C动漫社,11752901053, /2012-06-01,¥18.95, 超级动漫大图鉴2 （Q版篇） 【正版书籍】,中国青年出版社,https://product.dangdang.com/11752901053.html
[日]增田弘道 李希望 译,11772219100, /2012-07-01,¥13.83, 日本动漫产业的商业运作模式 [日]增田弘道 李希,龙门书局,https://product.dangdang.com/11772219100.html
 ,23917078, ,¥33.80, 二维动漫游戏设计与项目实战,科学出版社,https://product.dangdang.com/23917078.html
[日]FUZICHOCO、AMATOU、,11754391052, /2016-04-01,¥18.19, 优动漫PAINT东方同人插画设计 【正版书籍】,中国青年出版社,https://product.dangdang.com/11754391052.html
C·C动漫社,11775716045, /2013-06-01,¥11.77, 超级动漫大图鉴 美少女篇 【正版】,中国青年出版社,https://product.dangdang.com/11775716045.html
柄泽功,11687253012, /2024-01-24,¥106.00, 游戏动漫角色动作设定集 动漫动画游戏角色设定技巧 女性人物设计角色设计入门书籍 格斗人体绘画教程 凤凰旗舰店正版书籍,人民邮电出版社,https://product.dangdang.com/11687253012.html
矢波,1607939111, /2020-05-10,¥60.20, 画出动漫中的颜值担当 矢波（日本）不同角度年龄表情的角色素描 动漫漫画技法手账漫画技法教程书籍 漫画素描技法从入门到精通,中国青年出版社,https://product.dangdang.com/1607939111.html
林骊 编,1258162134, /2011-11-01,¥20.00, 大学动漫英语(下册) 对外经济贸易大学出版社,对外经济贸易大学出版社,https://product.dangdang.com/1258162134.html
肖玮春、刘昊,11753157022, /2016-08-01,¥14.19, 游戏动漫人体结构造型手绘技法 【正版书籍】,人民邮电出版社,https://product.dangdang.com/11753157022.html
MCOO动漫,11758964083, /2016-08-01,¥8.09, 爱上动漫 场景素描技法 MCOO动漫 【正版图书】,人民邮电出版社,https://product.dangdang.com/11758964083.html
 ,1105785096, /2017-06-21,¥178.00, 【中商原版】跟动漫学插画技巧 日文原版 アニメキービジュアルで学ぶ イラストテクニック,BNN,https://product.dangdang.com/1105785096.html
京鼎动漫,11170742547, /2022-02-01,¥14.90, 大中华寻宝记神兽发电站6 大中华寻宝系列书5-6-8-10-12岁小学生科普百科漫画书世界中国恐龙新疆海南秦朝内蒙古寻宝,二十一世纪出版社集团,https://product.dangdang.com/11170742547.html
[日]少年星期天辑部 张敏 译,11751535012, /2016-07-01,¥13.53, 优动漫PAINT漫画技法基础入门 零基础学CLIP STUDIO PAINT一本就够 【正版书籍】,中国青年出版社,https://product.dangdang.com/11751535012.html
李璐//孟红霞,11028797025, /2013-04-01,¥34.08, 经典动漫作品赏析(职业教育动漫设计制作专业系列教材),清华大学,https://product.dangdang.com/11028797025.html
罗建勤，张明 编著,600095190, /2010-07-01,¥31.85, 优秀动漫游戏系列教材--交互式漫游动画--Virtools+3ds Max 虚拟技术整合-（优秀动漫游戏系列教材--交互,中国科学技术出版社,https://product.dangdang.com/600095190.html
C.C动漫社,11759448099, /2013-05-01,¥17.01, 超级动漫大图鉴:角色篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11759448099.html
[日]少年星期天辑部 张敏 译,11778339165, /2016-07-01,¥13.08, 优动漫PAINT漫画技法基础入门 零基础学CLIP STUDIO PAINT一本就够 【正版图书】,中国青年出版社,https://product.dangdang.com/11778339165.html
C﹒C动漫社 编著,11761136019, /2013-08-01,¥14.97, 超级动漫大图鉴服饰造型篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11761136019.html
李常订,11786269005, /2011-01-01,¥46.72, 日本动漫产业与动漫文化研究 李常订 【正版图书】,北京大学出版社,https://product.dangdang.com/11786269005.html
"(日)增田弘道著,李希望译",11724963124, /2016-08-01,¥31.27," 日本动漫产业的商业运作模式 (日)增田弘道著,李希望译 科学出版社有限责任公司【正版书】",科学出版社有限责任公司,https://product.dangdang.com/11724963124.html
"MCOO动漫,黎贯宇 著,MCOO动漫 编",11758424069, /2011-02-01,¥12.80, 超级动漫完全自学教程:Q版专题【正版书籍】,人民邮电出版社,https://product.dangdang.com/11758424069.html
李常订 等著,11732578059, /2011-01-01,¥91.23, 日本动漫产业与动漫文化研究 李常订 等 北京大学出版社【.正版】,北京大学出版社,https://product.dangdang.com/11732578059.html
奥飞动漫,29676067, /2017-06-01,¥36.80, 超级飞侠好玩的数学全4册 数字真奇妙时间大作战排列乐趣多图形全搜索 儿童趣味数学启蒙绘本,吉林出版集团股份有限公司,https://product.dangdang.com/29676067.html
王芳 著,29547101, /2023-03-01,¥65.30, 高校学术研究论著丛刊（艺术体育）— 当代中国动漫设计理论与传统文化的融入,中国书籍出版社,https://product.dangdang.com/29547101.html
张德强,29115338, /2020-09-01,¥52.00, 用彩铅画漫画 动漫人物教程,人民邮电出版社,https://product.dangdang.com/29115338.html
华强方特(深圳)动漫有限公司,26910235, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 森林寻宝,南京大学出版社,https://product.dangdang.com/26910235.html
奥飞动漫|编者:天代出版,1355904091, /2016-12-01,¥7.05, 西班牙骑士(双语版MPR)/超级飞侠有声图画故事书,吉林出版集团,https://product.dangdang.com/1355904091.html
天蚕土豆 鱼蛋kid 鲜漫动漫,24035759, /2016-09-20,¥12.00, 斗破苍穹 药老传奇 9,长江出版社,https://product.dangdang.com/24035759.html
汪宁,11751830113, /2007-06-01,¥6.34, 中外动漫史 【正版书籍】,上海人民美术出版社,https://product.dangdang.com/11751830113.html
谭爱娣,11767729009, /2014-11-01,¥24.50, 影视动漫典型实例教程/谭爱娣 谭爱娣 著作 机械工业出版社,机械工业出版社,https://product.dangdang.com/11767729009.html
萌心漫坊 编著,11757043079, /2014-06-01,¥20.22, 超级动漫大图鉴-奇幻造型篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11757043079.html
韩大海,11758867153, /2012-05-01,¥15.09, 超级动漫完全自学教程 场景专题 韩大海 【正版图书】,人民邮电出版社,https://product.dangdang.com/11758867153.html
 ,11750566049, /2022-06-01,¥51.80," 儿童动漫衍生产品设计 任佳盈,何玉龙 编 电子工业出版社",电子工业出版社,https://product.dangdang.com/11750566049.html
精英动漫|编者:新天地童书|责编:姜枫//刘静,11245509384, /2022-09-01,¥56.40, 精灵梦叶罗丽漫画故事全集·冰莲花(全6册),天地,https://product.dangdang.com/11245509384.html
深圳华强数字动漫有限公司,11739743011, /2013-01-01,¥8.09," 【新华书店自营】熊出没双语有声故事.溜冰芭蕾熊,浙江大学出版社",浙江大学出版社,https://product.dangdang.com/11739743011.html
郑州壹卡通动漫科技有限公司 编绘,11703507061, /2015-09-01,¥6.11," 【新华书店自营】花果山寻宝记,大连出版社",大连出版社,https://product.dangdang.com/11703507061.html
精英动漫|编者:书童文化|责编:周翊安...,1811571318, /2020-12-01,¥6.79, 勇闯火沙漠/叶罗丽爱与梦想品格故事,四川少儿,https://product.dangdang.com/1811571318.html
奥飞动漫|编者:书童文化,1466040090, /2017-04-01,¥6.45, 成长正能量图画故事(5正义能量注音版)/巴啦啦小魔仙之彩虹心石,四川少儿,https://product.dangdang.com/1466040090.html
咏声动漫,1382648615, /2018-10-01,¥8.90, 冰冰虾与热热贝(不怕困难)/猪猪侠之超星萌宠双语阅读,海天,https://product.dangdang.com/1382648615.html
咏声动漫著/知音动漫编,1504515885, /2018-12-26,¥6.34, 《猪猪侠超星萌宠？心灵成长故事连环画》（第一辑）美食大作战,中国致公,https://product.dangdang.com/1504515885.html
"杨建飞,吴晟纬",11247021022, /2022-04-01,¥87.00, 正版动漫人体技法 手绘游戏角色动作设计设定教程书籍插画人物结构造型绘画零基础入门自学教材临摹艺术册集古风马克笔上色杨建飞,中国书店,https://product.dangdang.com/11247021022.html
飞乐鸟,11762298123, /2011-01-01,¥8.23, 超级动漫秀4漫画美少年造型宝典 飞乐鸟,中国青年出版社,https://product.dangdang.com/11762298123.html
不详,11760199063, /2000-01-01,¥41.22, 当动漫与旅游牵手 卡通形象营销@旅游 【正版书】,人民出版社,https://product.dangdang.com/11760199063.html
"斯科特·麦克劳德, 张明",11750391001, /2015-02-01,¥117.24," 世界动漫经典教程:制造漫画 斯科特·麦克劳德, 张明 人民邮电出版社【正.版】",人民邮电出版社,https://product.dangdang.com/11750391001.html
"(美)哈特(Hart,C) 著,王毅 译",11760800169, /2009-01-01,¥18.90, 简明动漫解剖教程-怎样绘制流线型的动漫形象【正版书籍】,上海人民美术出版社,https://product.dangdang.com/11760800169.html
卢斌,11761238169, /2011-05-01,¥5.80, 中国动漫产业发展报告【正版书籍】,社会科学文献出版社,https://product.dangdang.com/11761238169.html
七创社，天闻角川出品,29264395, /2021-06-20,¥12.50, 凹凸世界. 第7卷（随书附赠安迷修角色卡片1张）七创社热血少年动漫画书,羊城晚报出版社,https://product.dangdang.com/29264395.html
京鼎动漫,1816973810, ,¥34.90, 恐龙世界寻宝记闪电幻兽+神奇陨石 2册大中华寻宝记系列全套,二十一世纪出版社集团,https://product.dangdang.com/1816973810.html
咏声动漫著/知音动漫编,1504518195, /2018-12-26,¥6.34, 《猪猪侠超星萌宠？心灵成长故事连环画》（第一辑）真假猪猪侠,中国致公,https://product.dangdang.com/1504518195.html
NDAY动漫 编著,28542698, /2020-04-01,¥28.60, 通向漫画家之路. Q版人物绘制练习册,化学工业出版社,https://product.dangdang.com/28542698.html
华强方特(深圳)动漫有限公司,26910239, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 雪山惊魂,南京大学出版社,https://product.dangdang.com/26910239.html
咏声动漫,1292918213, /2018-10-01,¥9.50, 猪猪侠之超星萌宠双语阅读 冰冰虾与热热贝 不怕困难 深圳市海天出版社有限责任公司,深圳市海天出版社有限责任公司,https://product.dangdang.com/1292918213.html
咏声动漫,1457942815, /2018-10-01,¥8.90, 火山毒蜥(勤于思考)/猪猪侠之超星萌宠双语阅读,海天,https://product.dangdang.com/1457942815.html
咏声动漫|编者:晨光数媒,1345351536, /2019-01-01,¥6.30, 儿童性格形成关键期识字故事书(超越超人队)/猪猪侠竞球小英雄,晨光,https://product.dangdang.com/1345351536.html
精英动漫|编者:书童文化|责编:何明静...,1811320128, /2020-12-01,¥6.79, 大战火领主/叶罗丽爱与梦想品格故事,四川少儿,https://product.dangdang.com/1811320128.html
咏声动漫著邢立达主编童研社编...,624832762, /2021-05-01,¥8.90, 侏罗纪的大力士蛮龙,海天,https://product.dangdang.com/624832762.html
咏声动漫|编者:童研社|责编:李新艳...,1588692275, /2020-02-01,¥6.65, 疯狂的阿马加龙(点读版)/猪猪侠之恐龙日记拼音图画故事书,海天,https://product.dangdang.com/1588692275.html
咏声动漫|编者:晨光数媒,1345351436, /2019-01-01,¥6.30, 儿童性格形成关键期识字故事书(快乐决竞球)/猪猪侠竞球小英雄,晨光,https://product.dangdang.com/1345351436.html
张观政、唐一帆、牛雪彤,11777496025, /2014-06-01,¥6.10, 色铅笔画动漫100例 美少女篇 【正版图书】,人民邮电出版社,https://product.dangdang.com/11777496025.html
精英动漫|编者:书童文化|责编:周翊安...,1811509228, /2020-12-01,¥6.79, 文茜的条件/叶罗丽爱与梦想品格故事,四川少儿,https://product.dangdang.com/1811509228.html
咏声动漫著/知音动漫编,1505309175, /2018-12-26,¥6.34, 《猪猪侠超星萌宠？心灵成长故事连环画》（第一辑）大战苦瓜星人,中国致公,https://product.dangdang.com/1505309175.html
精英动漫|编者:书童文化|责编:周翊安...,1811391038, /2020-12-01,¥6.79, 神秘的留言/叶罗丽爱与梦想品格故事,四川少儿,https://product.dangdang.com/1811391038.html
咏声动漫|编者:童研社|责编:杨华妮...,1658359315, /2020-07-01,¥6.65, 奔跑能手食肉牛龙(点读版)/猪猪侠之恐龙日记儿童自主阅读识字图画故事书,海天,https://product.dangdang.com/1658359315.html
咏声动漫著/知音动漫编,1504515825, /2018-12-26,¥6.34, 《猪猪侠超星萌宠？心灵成长故事连环画》（第一辑）超开心偶像,中国致公,https://product.dangdang.com/1504515825.html
咏声动漫著/知音动漫编,1337889936, /2018-12-26,¥6.34, 《猪猪侠超星萌宠？心灵成长故事连环画》（第一辑）孤独星人,中国致公,https://product.dangdang.com/1337889936.html
咏声动漫,1350988836, /2018-10-01,¥8.90, 茶茶猫(不惧失败)/猪猪侠之超星萌宠双语阅读,海天,https://product.dangdang.com/1350988836.html
