area,company_name,detail_url,id,job_exp,job_name,job_price,need_EB
广州·海珠·琶洲,广通服广州分公司,http://jobs.zhaopin.com/CC390169720J40494957709.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2479,3-5年,后端开发-电信天翼,1.8万-2.5万,本科
广州·海珠·琶洲,京北方,http://jobs.zhaopin.com/CC315847110J40175942107.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2480,3-5年,Java开发工程师,1.2万-1.8万,本科
广州·海珠·琶洲,深圳市优诚信息技术有限公司,http://jobs.zhaopin.com/CCL1288320390J40279261416.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2481,10年以上,java全栈工程师,1.3万-2.5万,本科
广州·海珠·琶洲,润和软件,http://jobs.zhaopin.com/CC171774410J40404824514.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2482,5-10年,高级java开发工程师,1.5万-2万,本科
广州·海珠·琶洲,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40530834206.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2483,3-5年,java工程师,1.4万-2万,本科
广州·海珠·琶洲,广州广电运通信息科技有限公司,http://jobs.zhaopin.com/CC638065820J40561714901.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2484,5-10年,Java开发工程师 (MJ002845),1.8万-2.5万,本科
广州·海珠·琶洲,外企德科,http://jobs.zhaopin.com/CC138117190J40284660405.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2485,3-5年,研发【Java/Python/C/C++/Go/Js/Scala】,1.6万-3万·14薪,本科
广州·海珠·琶洲,博彦科技,http://jobs.zhaopin.com/CC000163970J40566816303.htm?refcode=4019&srccode=401901&preactionid=088c9974-0982-4f88-a239-daa3779db390,2486,10年以上,高级java工程师（外资+英文）,1.8万-3.5万,本科
广州·天河·林和,北京三维天地科技股份有限公司,http://jobs.zhaopin.com/CC000573220J40443750013.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2487,1-3年,java开发工程师,9千-1.3万,本科
广州·天河·林和,外企德科,http://jobs.zhaopin.com/CC138117190J40571590705.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2488,5-10年,直招后端开发（五险一金-双休）,1.5万-2万·13薪,本科
广州·天河·林和,深圳建广数字科技有限公司青岛分公司,http://jobs.zhaopin.com/CCL1320891960J40371997111.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2489,3-5年,Java开发工程师,1.3万-1.8万,本科
广州·天河·林和,拓保软件,http://jobs.zhaopin.com/CC157088920J40288998816.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2490,3-5年,Java开发（银行金融信贷项目）,1.2万-1.8万,本科
广州·天河·林和,外企德科,http://jobs.zhaopin.com/CC138117190J40551950505.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2491,3-5年,java开发工程师（华为BPIT部门）,1.5万-3万·14薪,本科
广州·天河·林和,绛门科技,http://jobs.zhaopin.com/CC426773320J40572058505.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2492,5-10年,java开发工程师,1.2万-1.8万,本科
广州·天河·林和,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40552132416.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2493,5-10年,java架构师,1.5万-2.5万,本科
广州·天河·林和,智联猎头,http://jobs.zhaopin.com/CCL1318355140J40323267703.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2494,3-5年,软件设计师（Java/C++/C#）,1万-2万,本科
广州·天河·林和,广通服广州分公司,http://jobs.zhaopin.com/CC390169720J40511464709.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2495,5-10年,高端后端开发-电信CT,2.2万-2.6万,本科
广州·天河·林和,广州南方人才发展有限公司,http://jobs.zhaopin.com/CC120721160J40600814601.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2496,3-5年,系统架构师（广东华云技术开发有限责任公司）,8千-1.2万,大专
广州·天河·林和,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40509452816.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2497,3-5年,java软件开发工程师,1.2万-1.7万,本科
广州·天河·林和,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40565906309.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2498,3-5年,Java开发工程师,1.2万-1.8万,本科
广州·天河·林和,中望软件,http://jobs.zhaopin.com/CC151294010J40618421614.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2499,3-5年,PLM研发工程师,1.5万-2.5万,本科
广州·天河·林和,深圳市优诚信息技术有限公司,http://jobs.zhaopin.com/CCL1288320390J40332696816.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2500,经验不限,Java工程师（英语好）,1.1万-2万,本科
广州·天河·林和,博彦科技,http://jobs.zhaopin.com/CC000163970J40571115903.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2501,5-10年,高级java工程师（英语口语流利+微服务+分布式）,1.6万-3万,本科
广州·天河·林和,上海飞观信息科技有限公司,http://jobs.zhaopin.com/CC481231880J40665298415.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2502,5-10年,中/高级java开发工程师,1.5万-2万,本科
广州·天河·林和,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40552845009.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2503,5-10年,java开发+英语口语简单交流,1.4万-2.3万,本科
广州·天河·林和,广通服广州分公司,http://jobs.zhaopin.com/CC390169720J40464786109.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2504,1-3年,后端开发岗-电信天翼,1.8万-2.1万,本科
广州·天河·林和,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40612804614.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2505,5-10年,大数据Java【会Python/广州银行/线上面试】,1.6万-2.2万,本科
广州·天河·林和,东亚数据信息服务(广东)有限公司深圳分公司,http://jobs.zhaopin.com/CC386127010J40669252315.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2506,3-5年,Senior Developer (Investment)-广州,3万-5万·13薪,本科
广州·天河·林和,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40532834506.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2507,3-5年,Java开发,1.3万-1.4万,本科
广州·天河·林和,润建股份,http://jobs.zhaopin.com/CC202740210J40516545904.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2508,3-5年,中级JAVA开发工程师（广州）(005458),1万-1.5万·13薪,本科
广州·天河·林和,侨银城市管理股份有限公司,http://jobs.zhaopin.com/CC263048110J40552337808.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2509,10年以上,架构工程师,2.2万-3万,本科
广州·天河·林和,东软集团股份有限公司,http://jobs.zhaopin.com/CC120399300J40673882815.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2510,5-10年,java开发软件工程师,1.3万-1.6万,本科
广州·天河·林和,上海从开网络科技有限公司,http://jobs.zhaopin.com/CC625115230J40524921211.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2511,5-10年,Java开发工程师,1.1万-1.6万,大专
广州·天河·林和,北京数通亿聚科技有限公司,http://jobs.zhaopin.com/CCL1441230820J40416948414.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2512,5-10年,Java开发工程师,1.2万-1.5万,本科
广州·天河·林和,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40505172309.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2513,1-3年,java开发工程师,1万-2万,本科
广州·天河·林和,厦门至恒融兴信息技术股份有限公司福州分公司,http://jobs.zhaopin.com/CCL1328861530J40533777313.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2514,3-5年,Java开发,1.4万-1.8万,本科
广州·天河·林和,外企德科,http://jobs.zhaopin.com/CC138117190J40447106205.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2515,经验不限,软件开发工程师（Java/Python/C/C++/JS）,1.5万-3万·14薪,本科
广州·天河·林和,广州启维信息科技有限公司,http://jobs.zhaopin.com/CC398616120J40586011908.htm?refcode=4019&srccode=401901&preactionid=f7a06001-3e87-4193-985d-8219082f0aa9,2516,3-5年,全栈工程师,1.6万-2万,本科
广州·天河·天河南,大连弗斯特高新人才发展管理有限公司,http://jobs.zhaopin.com/CC135794170J40559004402.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2517,5-10年,IBM Lead Consultant/IBM首席顾问,3万-4.5万·13薪,大专
广州·天河·天河南,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40539391409.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2518,3-5年,中级Java开发工程师,1.2万-1.8万,本科
广州·天河·天河南,外企德科,http://jobs.zhaopin.com/CC138117190J40548649805.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2519,3-5年,Java开发工程师,2万-4万·14薪,本科
广州·天河·天河南,广州市浩洋电子股份有限公司,http://jobs.zhaopin.com/CC136055700J40591709807.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2520,3-5年,PLM开发工程师（必须做过西门子PLM开发）,1.5万-3万·13薪,本科
广州·天河·天河南,润和软件,http://jobs.zhaopin.com/CC171774410J40551761514.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2521,5-10年,Java开发（客服呼叫/电销系统）,1.5万-1.8万,本科
广州·天河·天河南,外企德科,http://jobs.zhaopin.com/CC138117190J40393127005.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2522,1-3年,c/c++，java，js，python软件开发,1.8万-3.5万·16薪,本科
广州·天河·天河南,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40404267509.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2523,5-10年,java开发工程师(英文交流+周末双休),1.9万-2.5万,本科
广州·天河·天河南,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40612805714.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2524,5-10年,大数据Java【会Python/广州银行/线上面试】,1.6万-2.2万,本科
广州·天河·天河南,绛门科技,http://jobs.zhaopin.com/CC426773320J40563631705.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2525,5-10年,java开发工程师,1.2万-1.8万,本科
广州·天河·天河南,外企德科,http://jobs.zhaopin.com/CC138117190J40229367405.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2526,经验不限,Java/前端开发/python/C/C++（华为）,1.5万-3万,本科
广州·天河·天河南,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40575315109.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2527,3-5年,java开发,1.1万-1.4万,本科
广州·天河·天河南,信必优(深圳)信息技术有限公司,http://jobs.zhaopin.com/CC641354530J40325145410.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2528,3-5年,Java开发工程师,1.8万-2.8万,本科
广州·天河·天河南,欧梯希软件(郑州)有限公司,http://jobs.zhaopin.com/CCL1463892590J40516895904.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2529,5-10年,赴日软件开发工程师,2万-4万,大专
广州·天河·天河南,浙江蓝鸽科技有限公司,http://jobs.zhaopin.com/CC526418220J40332656002.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2530,经验不限,Three. js工程师,1.2万-2.4万,本科
广州·天河·天河南,北京三维天地科技股份有限公司,http://jobs.zhaopin.com/CC000573220J40532957413.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2531,3-5年,驻场Java开发工程师,9千-1.5万,本科
广州·天河·天河南,博彦科技,http://jobs.zhaopin.com/CC000163970J40567480903.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2532,5-10年,Java lead（英文流利）,1.5万-3万,本科
广州·天河·天河南,嘉环科技股份有限公司,http://jobs.zhaopin.com/CC249365810J40562001705.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2533,3-5年,平台软件开发,1.3万-1.5万,本科
广州·天河·天河南,外企德科,http://jobs.zhaopin.com/CC138117190J40541457205.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2534,3-5年,Java/C++/Python/前端/测试/算法/数据开发,1.5万-3万·14薪,本科
广州·天河·天河南,深圳市南电云商有限公司,http://jobs.zhaopin.com/CC255244630J40485136212.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2535,3-5年,JAVA开发工程师,1.2万-2.2万,本科
广州·天河·天河南,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40518362406.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2536,5-10年,java自动化测试工程师,1.3万-1.6万,大专
广州·天河·天河南,北京协成致远网络科技有限公司,http://jobs.zhaopin.com/CC227447110J40580773107.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2537,3-5年,java开发（大数据平台）,1.4万-1.8万,大专
广州·天河·天河南,北京三维天地科技股份有限公司,http://jobs.zhaopin.com/CC000573220J40532992913.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2538,1-3年,驻场中高级开发工程师,9千-1.5万,本科
广州·天河·天河南,LRテックス株式会社,http://jobs.zhaopin.com/CC327770830J40194331610.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2539,1-3年,对日软件工程师,1万-2万,大专
广州·天河·天河南,上海晨钦信息科技服务有限公司,http://jobs.zhaopin.com/CCL1343356340J40453833612.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2540,5-10年,高级java开发工程师,2万-3万·13薪,本科
广州·天河·天河南,凯捷中国,http://jobs.zhaopin.com/CC000274570J40549601202.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2541,5-10年,中高级java工程师(英语口语流利）,1.3万-1.4万·13薪,本科
广州·天河·天河南,深圳市新曜科技有限公司,http://jobs.zhaopin.com/CC411814430J40401066906.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2542,5-10年,资深Java开发工程师,1.5万-2.5万,本科
广州·天河·天河南,外企德科,http://jobs.zhaopin.com/CC138117190J40415932005.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2543,1-3年,Java开发工程师,1.5万-3万·16薪,本科
广州·天河·天河南,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40612806614.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2544,5-10年,大数据Java【会Python/广州银行/线上面试】,1.6万-2.2万,本科
广州·天河·天河南,深圳市法本信息技术股份有限公司,http://jobs.zhaopin.com/CC385622410J40548587906.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2545,3-5年,java开发工程师,1.2万-1.8万,本科
广州·天河·天河南,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40548511409.htm?refcode=4019&srccode=401901&preactionid=ebe95f9c-6b48-4eae-80a8-93a917a0e65b,2546,3-5年,java后端工程师,1万-2万,本科
广州·天河·冼村,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40612805414.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2547,5-10年,大数据Java【会Python/广州银行/线上面试】,1.6万-2.2万,本科
广州·天河·冼村,外企德科,http://jobs.zhaopin.com/CC138117190J40572104505.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2548,经验不限,C/C++/Java/Python软件开发工程师,1.5万-3万·14薪,本科
广州·天河·冼村,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40547858109.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2549,3-5年,Java开发,1万-2万,本科
广州·天河·冼村,北京汉克时代科技有限公司,http://jobs.zhaopin.com/CC493150920J40612804714.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2550,5-10年,大数据Java【会Python/广州银行/线上面试】,1.6万-2.2万,本科
广州·天河·冼村,浙江蓝鸽科技有限公司,http://jobs.zhaopin.com/CC526418220J40341538102.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2551,经验不限,Three.js工程师,1.2万-1.8万,本科
广州·天河·冼村,京北方,http://jobs.zhaopin.com/CC315847110J40456686907.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2552,3-5年,中级java开发工程师,1.4万-1.6万,本科
广州·天河·冼村,株式会社嘉成善,http://jobs.zhaopin.com/CCL1445372650J40429043512.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2553,5-10年,赴日高级软件工程师,1.5万-3万·14薪,本科
广州·天河·冼村,软通动力信息技术(集团)股份有限公司,http://jobs.zhaopin.com/CC000544460J40545126916.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2554,3-5年,Java后端开发工程师,8千-1万,本科
广州·天河·冼村,北京三维天地科技股份有限公司,http://jobs.zhaopin.com/CC000573220J40537248013.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2555,3-5年,中高级开发工程师(J11742),1万-1.6万,本科
广州·天河·冼村,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40297324309.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2556,5-10年,Java开发工程师,1.5万-2万,本科
广州·天河·冼村,深圳市新曜科技有限公司,http://jobs.zhaopin.com/CC411814430J40380169406.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2557,5-10年,Java开发主管,1.5万-3万,本科
广州·天河·冼村,智联猎头,http://jobs.zhaopin.com/CCL1318355140J40526395803.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2558,5-10年,开发工程师,1.5万-2万·18薪,本科
广州·天河·冼村,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40578492009.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2559,3-5年,api开发,1.4万-1.7万,大专
广州·天河·冼村,京北方,http://jobs.zhaopin.com/CC315847110J40492216507.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2560,3-5年,中级JAVA开发工程师,1.4万-1.6万,本科
广州·天河·冼村,外企德科,http://jobs.zhaopin.com/CC138117190J40269148305.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2561,3-5年,软件研发工程师,1.6万-2.8万·14薪,本科
广州·天河·冼村,联款通电子科技(广州)有限公司,http://jobs.zhaopin.com/CC148923590J40549790911.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2562,5-10年,高级软件工程师[广州],9千-1.3万,本科
广州·天河·冼村,爱多邦(北京)信息技术服务有限公司,http://jobs.zhaopin.com/CC185804120J40604570312.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2563,5-10年,高级java开发工程师,1.3万-1.5万,本科
广州·天河·冼村,外企德科,http://jobs.zhaopin.com/CC138117190J40578740405.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2564,3-5年,研发【Java/Python/C/C++/Go/Js/Scala】,1.5万-3万·14薪,本科
广州·天河·冼村,重庆鸿捷通信科技发展有限公司,http://jobs.zhaopin.com/CC428325330J40576876905.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2565,1-3年,软件评估,7千-8千,大专
广州·天河·冼村,中电金信软件有限公司,http://jobs.zhaopin.com/CC443657520J40561104709.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2566,3-5年,Java开发,1.2万-1.6万,本科
广州·天河·冼村,博彦科技,http://jobs.zhaopin.com/CC000163970J40551804703.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2567,3-5年,Jira Engineer,1.5万-2.5万,本科
广州·天河·冼村,外企德科,http://jobs.zhaopin.com/CC138117190J40405211005.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2568,经验不限,Java/前端/测试/python/c/c++/数据开发,1.4万-2.8万·14薪,本科
广州·天河·冼村,广东三维家信息科技有限公司,http://jobs.zhaopin.com/CC564580720J40524897504.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2569,1-3年,3d前端开发工程师,1.4万-1.8万,本科
广州·天河·冼村,德科信息有限公司,http://jobs.zhaopin.com/CC589380620J40542536704.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2570,经验不限,Java开发工程师（外企不加班),1.2万-2.4万,本科
广州·天河·冼村,外企德科,http://jobs.zhaopin.com/CC138117190J40472423805.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2571,3-5年,软件开发【前端/Java/C++/Python/测试】,2万-3.5万·15薪,本科
广州·天河·冼村,日初东方新能源科技,http://jobs.zhaopin.com/CCL1374339520J40209521903.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2572,3-5年,Java开发工程师,8千-1.5万,本科
广州·天河·冼村,德科信息有限公司,http://jobs.zhaopin.com/CC589380620J40199096704.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2573,3-5年,Java开发（大项目+双休）,1.4万-1.8万,大专
广州·天河·冼村,外企德科,http://jobs.zhaopin.com/CC138117190J40393805805.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2574,1-3年,软件工程师（java/c++/python/js/go/c测试web前端）,1.3万-2.6万·14薪,本科
广州·天河·冼村,广州方圆电力科技有限公司,http://jobs.zhaopin.com/CCL1483447150J40593411607.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2575,3-5年,java开发工程师,1.5万-2万,大专
广州·天河·冼村,湖南鑫创达数据服务有限公司,http://jobs.zhaopin.com/CCL1450846430J40500011514.htm?refcode=4019&srccode=401901&preactionid=2272ab93-6db8-4c6c-9a73-bf0d369a69bc,2576,经验不限,java开发工程师---周末双休,1万-1.5万,本科
广州·白云·松洲,外企德科,http://jobs.zhaopin.com/CC138117190J40569546705.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2577,3-5年,软件开发工程师,1.6万-3万·14薪,本科
广州·白云·松洲,德科信息有限公司,http://jobs.zhaopin.com/CC589380620J40496650204.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2578,3-5年,java开发工程师（假期多+加班少+平台大）,1.2万-2万,本科
广州·白云·松洲,广州灿旭信息科技股份有限公司,http://jobs.zhaopin.com/CZ617758430J00092015904.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2579,5-10年,java开发工程师,9千-1.8万,本科
广州·白云·松洲,广东博芳环保科技集团股份有限公司,http://jobs.zhaopin.com/CCL1463154140J40551574202.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2580,1-3年,高级java软件工程师,8千-1.5万,本科
广州·白云·松洲,赛意信息,http://jobs.zhaopin.com/CC154357120J40547251605.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2581,5-10年,中级java工程师（富勒WMS经验）,1.5万-1.6万,大专
广州·白云·松洲,德科信息有限公司,http://jobs.zhaopin.com/CC589380620J40526736704.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2582,3-5年,Java开发工程师 /双休/金融业,1.3万-1.6万,本科
广州·白云·松洲,公诚,http://jobs.zhaopin.com/CC477033610J40443038309.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2583,3-5年,Java高级开发工程师,1万-1.4万·14薪,本科
广州·白云·松洲,"Infosys Technologies (China) Co., Ltd 印孚瑟斯技术（中国）有限公司",http://jobs.zhaopin.com/CC000354640J40499330102.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2584,3-5年,Salesforce开发工程师（英文好）,1.5万-2.6万·13薪,大专
广州·白云·松洲,广州织网通讯科技有限公司,http://jobs.zhaopin.com/CC395665730J40360415601.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2585,3-5年,Java开发工程师,8千-1.3万,本科
广州·白云·松洲,公诚,http://jobs.zhaopin.com/CC477033610J40508232509.htm?refcode=4019&srccode=401901&preactionid=5b77ab85-5f29-4ef5-b151-729e50344021,2586,3-5年,java开发软件工程师,1万-2万·14薪,本科
